* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (2- OmniMic                  ), MICROPHONE (Master Volume), L, volume: 0,520
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS with no timing reference
* Dated: Jul 14, 2023 2:58:58 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: DeltaSE 50 -12 - yeni
* Smoothing: 1/6 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
5290.649843	73.859	77.8926
5291.016054	73.860	76.0615
5291.382265	73.861	74.2305
5291.748476	73.863	72.3984
5292.114687	73.864	70.5645
5292.480898	73.865	68.7305
5292.847109	73.867	66.8955
5293.213320	73.868	65.0596
5293.579531	73.869	63.2236
5293.945742	73.871	61.3857
5294.311953	73.872	59.5469
5294.678164	73.873	57.7080
5295.044375	73.875	55.8682
5295.410586	73.876	54.0264
5295.776797	73.877	52.1846
5296.143007	73.879	50.3418
5296.509218	73.880	48.4980
5296.875429	73.881	46.6533
5297.241640	73.883	44.8086
5297.607851	73.884	42.9619
5297.974062	73.885	41.1152
5298.340273	73.887	39.2666
5298.706484	73.888	37.4180
5299.072695	73.889	35.5684
5299.438906	73.891	33.7178
5299.805117	73.892	31.8662
5300.171328	73.893	30.0137
5300.537539	73.895	28.1611
5300.903750	73.896	26.3066
5301.269961	73.897	24.4521
5301.636172	73.899	22.5967
5302.002383	73.900	20.7393
5302.368594	73.901	18.8818
5302.734805	73.903	17.0244
5303.101016	73.904	15.1650
5303.467227	73.905	13.3047
5303.833438	73.907	11.4443
5304.199649	73.908	9.5830
5304.565860	73.909	7.7207
5304.932071	73.911	5.8574
5305.298282	73.912	3.9932
5305.664493	73.913	2.1279
5306.030704	73.915	0.2627
5306.396915	73.916	-1.6045
5306.763126	73.917	-3.4717
5307.129337	73.919	-5.3398
5307.495547	73.920	-7.2090
5307.861758	73.922	-9.0781
5308.227969	73.923	-10.9492
5308.594180	73.924	-12.8203
5308.960391	73.926	-14.6934
5309.326602	73.927	-16.5664
5309.692813	73.928	-18.4414
5310.059024	73.930	-20.3164
5310.425235	73.931	-22.1914
5310.791446	73.932	-24.0684
5311.157657	73.934	-25.9453
5311.523868	73.935	-27.8242
5311.890079	73.937	-29.7031
5312.256290	73.938	-31.5820
5312.622501	73.939	-33.4629
5312.988712	73.941	-35.3438
5313.354923	73.942	-37.2266
5313.721134	73.943	-39.1094
5314.087345	73.945	-40.9922
5314.453556	73.946	-42.8770
5314.819767	73.948	-44.7617
5315.185978	73.949	-46.6484
5315.552189	73.950	-48.5352
5315.918400	73.952	-50.4238
5316.284611	73.953	-52.3125
5316.650822	73.954	-54.2012
5317.017033	73.956	-56.0918
5317.383244	73.957	-57.9824
5317.749455	73.959	-59.8750
5318.115666	73.960	-61.7656
5318.481876	73.961	-63.6602
5318.848087	73.963	-65.5547
5319.214298	73.964	-67.4492
5319.580509	73.965	-69.3438
5319.946720	73.967	-71.2422
5320.312931	73.968	-73.1367
5320.679142	73.970	-75.0352
5321.045353	73.971	-76.9336
5321.411564	73.972	-78.8340
5321.777775	73.974	-80.7344
5322.143986	73.975	-82.6367
5322.510197	73.977	-84.5371
5322.876408	73.978	-86.4414
5323.242619	73.979	-88.3438
5323.608830	73.981	-90.2480
5323.975041	73.982	-92.1523
5324.341252	73.984	-94.0586
5324.707463	73.985	-95.9648
5325.073674	73.986	-97.8711
5325.439885	73.988	-99.7812
5325.806096	73.989	-101.6875
5326.172307	73.991	-103.5977
5326.538518	73.992	-105.5078
5326.904729	73.993	-107.4199
5327.270940	73.995	-109.3320
5327.637151	73.996	-111.2441
5328.003362	73.998	-113.1562
5328.369573	73.999	-115.0703
5328.735784	74.001	-116.9844
5329.101995	74.002	-118.9023
5329.468206	74.003	-120.8164
5329.834416	74.005	-122.7344
5330.200627	74.006	-124.6523
5330.566838	74.008	-126.5703
5330.933049	74.009	-128.4902
5331.299260	74.010	-130.4102
5331.665471	74.012	-132.3320
5332.031682	74.013	-134.2520
5332.397893	74.015	-136.1758
5332.764104	74.016	-138.0977
5333.130315	74.018	-140.0215
5333.496526	74.019	-141.9453
5333.862737	74.020	-143.8711
5334.228948	74.022	-145.7969
5334.595159	74.023	-147.7227
5334.961370	74.025	-149.6504
5335.327581	74.026	-151.5781
5335.693792	74.028	-153.5078
5336.060003	74.029	-155.4375
5336.426214	74.030	-157.3672
5336.792425	74.032	-159.2969
5337.158636	74.033	-161.2305
5337.524847	74.035	-163.1621
5337.891058	74.036	-165.0938
5338.257269	74.038	-167.0273
5338.623480	74.039	-168.9629
5338.989691	74.040	-170.8984
5339.355902	74.042	-172.8340
5339.722113	74.043	-174.7695
5340.088324	74.045	-176.7070
5340.454535	74.046	-178.6465
5340.820745	74.048	179.4141
5341.186956	74.049	177.4766
5341.553167	74.051	175.5352
5341.919378	74.052	173.5938
5342.285589	74.054	171.6523
5342.651800	74.055	169.7109
5343.018011	74.056	167.7676
5343.384222	74.058	165.8242
5343.750433	74.059	163.8789
5344.116644	74.061	161.9355
5344.482855	74.062	159.9883
5344.849066	74.064	158.0430
5345.215277	74.065	156.0957
5345.581488	74.067	154.1484
5345.947699	74.068	152.1992
5346.313910	74.070	150.2500
5346.680121	74.071	148.3008
5347.046332	74.072	146.3496
5347.412543	74.074	144.3984
5347.778754	74.075	142.4473
5348.144965	74.077	140.4941
5348.511176	74.078	138.5410
5348.877387	74.080	136.5859
5349.243598	74.081	134.6328
5349.609809	74.083	132.6758
5349.976020	74.084	130.7207
5350.342231	74.086	128.7637
5350.708442	74.087	126.8066
5351.074653	74.089	124.8496
5351.440864	74.090	122.8906
5351.807075	74.092	120.9316
5352.173285	74.093	118.9707
5352.539496	74.095	117.0098
5352.905707	74.096	115.0488
5353.271918	74.098	113.0879
5353.638129	74.099	111.1250
5354.004340	74.100	109.1621
5354.370551	74.102	107.1973
5354.736762	74.103	105.2324
5355.102973	74.105	103.2676
5355.469184	74.106	101.3008
5355.835395	74.108	99.3359
5356.201606	74.109	97.3672
5356.567817	74.111	95.4004
5356.934028	74.112	93.4316
5357.300239	74.114	91.4629
5357.666450	74.115	89.4922
5358.032661	74.117	87.5215
5358.398872	74.118	85.5508
5358.765083	74.120	83.5801
5359.131294	74.121	81.6074
5359.497505	74.123	79.6348
5359.863716	74.124	77.6602
5360.229927	74.126	75.6855
5360.596138	74.127	73.7109
5360.962349	74.129	71.7363
5361.328560	74.130	69.7598
5361.694771	74.132	67.7832
5362.060982	74.133	65.8047
5362.427193	74.135	63.8281
5362.793404	74.136	61.8496
5363.159615	74.138	59.8691
5363.525825	74.139	57.8887
5363.892036	74.141	55.9082
5364.258247	74.142	53.9277
5364.624458	74.144	51.9453
5364.990669	74.145	49.9629
5365.356880	74.147	47.9805
5365.723091	74.148	45.9961
5366.089302	74.150	44.0117
5366.455513	74.151	42.0273
5366.821724	74.153	40.0430
5367.187935	74.155	38.0566
5367.554146	74.156	36.0684
5367.920357	74.158	34.0820
5368.286568	74.159	32.0938
5368.652779	74.161	30.1055
5369.018990	74.162	28.1172
5369.385201	74.164	26.1270
5369.751412	74.165	24.1367
5370.117623	74.167	22.1445
5370.483834	74.168	20.1543
5370.850045	74.170	18.1621
5371.216256	74.171	16.1680
5371.582467	74.173	14.1758
5371.948678	74.174	12.1816
5372.314889	74.176	10.1875
5372.681100	74.177	8.1914
5373.047311	74.179	6.1953
5373.413522	74.181	4.1992
5373.779733	74.182	2.2031
5374.145944	74.184	0.2051
5374.512154	74.185	-1.7930
5374.878365	74.187	-3.7910
5375.244576	74.188	-5.7910
5375.610787	74.190	-7.7910
5375.976998	74.191	-9.7910
5376.343209	74.193	-11.7910
5376.709420	74.194	-13.7930
5377.075631	74.196	-15.7949
5377.441842	74.198	-17.7988
5377.808053	74.199	-19.8008
5378.174264	74.201	-21.8047
5378.540475	74.202	-23.8105
5378.906686	74.204	-25.8145
5379.272897	74.205	-27.8203
5379.639108	74.207	-29.8262
5380.005319	74.208	-31.8340
5380.371530	74.210	-33.8398
5380.737741	74.211	-35.8477
5381.103952	74.213	-37.8574
5381.470163	74.215	-39.8652
5381.836374	74.216	-41.8750
5382.202585	74.218	-43.8848
5382.568796	74.219	-45.8965
5382.935007	74.221	-47.9082
5383.301218	74.222	-49.9199
5383.667429	74.224	-51.9316
5384.033640	74.226	-53.9453
5384.399851	74.227	-55.9570
5384.766062	74.229	-57.9727
5385.132273	74.230	-59.9863
5385.498484	74.232	-62.0020
5385.864694	74.233	-64.0176
5386.230905	74.235	-66.0332
5386.597116	74.237	-68.0508
5386.963327	74.238	-70.0684
5387.329538	74.240	-72.0859
5387.695749	74.241	-74.1035
5388.061960	74.243	-76.1230
5388.428171	74.244	-78.1426
5388.794382	74.246	-80.1621
5389.160593	74.248	-82.1816
5389.526804	74.249	-84.2031
5389.893015	74.251	-86.2246
5390.259226	74.252	-88.2480
5390.625437	74.254	-90.2695
5390.991648	74.256	-92.2910
5391.357859	74.257	-94.3145
5391.724070	74.259	-96.3398
5392.090281	74.260	-98.3633
5392.456492	74.262	-100.3887
5392.822703	74.263	-102.4160
5393.188914	74.265	-104.4414
5393.555125	74.267	-106.4688
5393.921336	74.268	-108.4961
5394.287547	74.270	-110.5234
5394.653758	74.271	-112.5527
5395.019969	74.273	-114.5820
5395.386180	74.275	-116.6113
5395.752391	74.276	-118.6406
5396.118602	74.278	-120.6719
5396.484813	74.279	-122.7012
5396.851023	74.281	-124.7344
5397.217234	74.283	-126.7656
5397.583445	74.284	-128.7988
5397.949656	74.286	-130.8320
5398.315867	74.287	-132.8652
5398.682078	74.289	-134.8984
5399.048289	74.291	-136.9336
5399.414500	74.292	-138.9688
5399.780711	74.294	-141.0039
5400.146922	74.296	-143.0410
5400.513133	74.297	-145.0762
5400.879344	74.299	-147.1133
5401.245555	74.300	-149.1523
5401.611766	74.302	-151.1895
5401.977977	74.304	-153.2285
5402.344188	74.305	-155.2676
5402.710399	74.307	-157.3066
5403.076610	74.308	-159.3477
5403.442821	74.310	-161.3867
5403.809032	74.312	-163.4277
5404.175243	74.313	-165.4707
5404.541454	74.315	-167.5117
5404.907665	74.317	-169.5547
5405.273876	74.318	-171.5977
5405.640087	74.320	-173.6406
5406.006298	74.321	-175.6855
5406.372509	74.323	-177.7305
5406.738720	74.325	-179.7754
5407.104931	74.326	178.1797
5407.471142	74.328	176.1348
5407.837353	74.330	174.0879
5408.203563	74.331	172.0410
5408.569774	74.333	169.9941
5408.935985	74.334	167.9453
5409.302196	74.336	165.8984
5409.668407	74.338	163.8496
5410.034618	74.339	161.7988
5410.400829	74.341	159.7500
5410.767040	74.343	157.6992
5411.133251	74.344	155.6484
5411.499462	74.346	153.5977
5411.865673	74.348	151.5469
5412.231884	74.349	149.4941
5412.598095	74.351	147.4414
5412.964306	74.353	145.3887
5413.330517	74.354	143.3359
5413.696728	74.356	141.2812
5414.062939	74.357	139.2285
5414.429150	74.359	137.1738
5414.795361	74.361	135.1172
5415.161572	74.362	133.0625
5415.527783	74.364	131.0059
5415.893994	74.366	128.9492
5416.260205	74.367	126.8926
5416.626416	74.369	124.8359
5416.992627	74.371	122.7773
5417.358838	74.372	120.7188
5417.725049	74.374	118.6602
5418.091260	74.376	116.6016
5418.457471	74.377	114.5410
5418.823682	74.379	112.4805
5419.189893	74.381	110.4199
5419.556103	74.382	108.3594
5419.922314	74.384	106.2969
5420.288525	74.386	104.2363
5420.654736	74.387	102.1738
5421.020947	74.389	100.1113
5421.387158	74.391	98.0469
5421.753369	74.392	95.9844
5422.119580	74.394	93.9199
5422.485791	74.396	91.8555
5422.852002	74.397	89.7910
5423.218213	74.399	87.7246
5423.584424	74.401	85.6582
5423.950635	74.402	83.5938
5424.316846	74.404	81.5254
5424.683057	74.406	79.4590
5425.049268	74.407	77.3906
5425.415479	74.409	75.3242
5425.781690	74.411	73.2559
5426.147901	74.413	71.1855
5426.514112	74.414	69.1172
5426.880323	74.416	67.0469
5427.246534	74.418	64.9785
5427.612745	74.419	62.9062
5427.978956	74.421	60.8359
5428.345167	74.423	58.7656
5428.711378	74.424	56.6934
5429.077589	74.426	54.6211
5429.443800	74.428	52.5488
5429.810011	74.429	50.4766
5430.176222	74.431	48.4023
5430.542432	74.433	46.3281
5430.908643	74.434	44.2539
5431.274854	74.436	42.1797
5431.641065	74.438	40.1055
5432.007276	74.440	38.0293
5432.373487	74.441	35.9531
5432.739698	74.443	33.8770
5433.105909	74.445	31.8008
5433.472120	74.446	29.7246
5433.838331	74.448	27.6465
5434.204542	74.450	25.5684
5434.570753	74.452	23.4902
5434.936964	74.453	21.4121
5435.303175	74.455	19.3340
5435.669386	74.457	17.2539
5436.035597	74.458	15.1738
5436.401808	74.460	13.0938
5436.768019	74.462	11.0137
5437.134230	74.463	8.9316
5437.500441	74.465	6.8516
5437.866652	74.467	4.7695
5438.232863	74.469	2.6875
5438.599074	74.470	0.6055
5438.965285	74.472	-1.4785
5439.331496	74.474	-3.5605
5439.697707	74.476	-5.6445
5440.063918	74.477	-7.7285
5440.430129	74.479	-9.8125
5440.796340	74.481	-11.8984
5441.162551	74.482	-13.9824
5441.528762	74.484	-16.0684
5441.894972	74.486	-18.1543
5442.261183	74.488	-20.2402
5442.627394	74.489	-22.3281
5442.993605	74.491	-24.4141
5443.359816	74.493	-26.5020
5443.726027	74.495	-28.5898
5444.092238	74.496	-30.6777
5444.458449	74.498	-32.7656
5444.824660	74.500	-34.8555
5445.190871	74.501	-36.9434
5445.557082	74.503	-39.0332
5445.923293	74.505	-41.1230
5446.289504	74.507	-43.2148
5446.655715	74.508	-45.3047
5447.021926	74.510	-47.3965
5447.388137	74.512	-49.4863
5447.754348	74.514	-51.5781
5448.120559	74.515	-53.6719
5448.486770	74.517	-55.7637
5448.852981	74.519	-57.8555
5449.219192	74.521	-59.9492
5449.585403	74.522	-62.0430
5449.951614	74.524	-64.1367
5450.317825	74.526	-66.2305
5450.684036	74.528	-68.3262
5451.050247	74.529	-70.4199
5451.416458	74.531	-72.5156
5451.782669	74.533	-74.6113
5452.148880	74.535	-76.7070
5452.515091	74.536	-78.8047
5452.881301	74.538	-80.9004
5453.247512	74.540	-82.9980
5453.613723	74.542	-85.0957
5453.979934	74.543	-87.1934
5454.346145	74.545	-89.2910
5454.712356	74.547	-91.3887
5455.078567	74.549	-93.4883
5455.444778	74.550	-95.5879
5455.810989	74.552	-97.6855
5456.177200	74.554	-99.7871
5456.543411	74.556	-101.8867
5456.909622	74.558	-103.9863
5457.275833	74.559	-106.0879
5457.642044	74.561	-108.1895
5458.008255	74.563	-110.2910
5458.374466	74.565	-112.3926
5458.740677	74.566	-114.4941
5459.106888	74.568	-116.5957
5459.473099	74.570	-118.6992
5459.839310	74.572	-120.8027
5460.205521	74.573	-122.9062
5460.571732	74.575	-125.0098
5460.937943	74.577	-127.1133
5461.304154	74.579	-129.2168
5461.670365	74.581	-131.3223
5462.036576	74.582	-133.4277
5462.402787	74.584	-135.5332
5462.768998	74.586	-137.6387
5463.135209	74.588	-139.7441
5463.501420	74.590	-141.8516
5463.867631	74.591	-143.9570
5464.233841	74.593	-146.0645
5464.600052	74.595	-148.1719
5464.966263	74.597	-150.2793
5465.332474	74.598	-152.3867
5465.698685	74.600	-154.4961
5466.064896	74.602	-156.6035
5466.431107	74.604	-158.7129
5466.797318	74.606	-160.8223
5467.163529	74.607	-162.9316
5467.529740	74.609	-165.0410
5467.895951	74.611	-167.1504
5468.262162	74.613	-169.2617
5468.628373	74.615	-171.3711
5468.994584	74.616	-173.4824
5469.360795	74.618	-175.5938
5469.727006	74.620	-177.7051
5470.093217	74.622	-179.8184
5470.459428	74.624	178.0703
5470.825639	74.625	175.9570
5471.191850	74.627	173.8457
5471.558061	74.629	171.7324
5471.924272	74.631	169.6191
5472.290483	74.633	167.5059
5472.656694	74.634	165.3906
5473.022905	74.636	163.2773
5473.389116	74.638	161.1621
5473.755327	74.640	159.0469
5474.121538	74.642	156.9316
5474.487749	74.644	154.8164
5474.853960	74.645	152.7012
5475.220170	74.647	150.5859
5475.586381	74.649	148.4688
5475.952592	74.651	146.3516
5476.318803	74.653	144.2363
5476.685014	74.654	142.1191
5477.051225	74.656	140.0000
5477.417436	74.658	137.8828
5477.783647	74.660	135.7656
5478.149858	74.662	133.6465
5478.516069	74.664	131.5273
5478.882280	74.665	129.4102
5479.248491	74.667	127.2910
5479.614702	74.669	125.1699
5479.980913	74.671	123.0508
5480.347124	74.673	120.9316
5480.713335	74.675	118.8105
5481.079546	74.676	116.6914
5481.445757	74.678	114.5703
5481.811968	74.680	112.4492
5482.178179	74.682	110.3281
5482.544390	74.684	108.2051
5482.910601	74.686	106.0840
5483.276812	74.687	103.9609
5483.643023	74.689	101.8398
5484.009234	74.691	99.7168
5484.375445	74.693	97.5938
5484.741656	74.695	95.4707
5485.107867	74.697	93.3477
5485.474078	74.698	91.2227
5485.840289	74.700	89.0996
5486.206500	74.702	86.9746
5486.572710	74.704	84.8496
5486.938921	74.706	82.7246
5487.305132	74.708	80.5996
5487.671343	74.710	78.4746
5488.037554	74.711	76.3496
5488.403765	74.713	74.2246
5488.769976	74.715	72.0977
5489.136187	74.717	69.9707
5489.502398	74.719	67.8438
5489.868609	74.721	65.7168
5490.234820	74.723	63.5898
5490.601031	74.724	61.4629
5490.967242	74.726	59.3359
5491.333453	74.728	57.2070
5491.699664	74.730	55.0801
5492.065875	74.732	52.9512
5492.432086	74.734	50.8223
5492.798297	74.736	48.6934
5493.164508	74.737	46.5645
5493.530719	74.739	44.4355
5493.896930	74.741	42.3047
5494.263141	74.743	40.1758
5494.629352	74.745	38.0449
5494.995563	74.747	35.9141
5495.361774	74.749	33.7852
5495.727985	74.751	31.6543
5496.094196	74.752	29.5215
5496.460407	74.754	27.3906
5496.826618	74.756	25.2598
5497.192829	74.758	23.1270
5497.559040	74.760	20.9961
5497.925250	74.762	18.8633
5498.291461	74.764	16.7305
5498.657672	74.766	14.5977
5499.023883	74.767	12.4648
5499.390094	74.769	10.3320
5499.756305	74.771	8.1973
5500.122516	74.773	6.0645
5500.488727	74.775	3.9297
5500.854938	74.777	1.7969
5501.221149	74.779	-0.3379
5501.587360	74.781	-2.4727
5501.953571	74.782	-4.6074
5502.319782	74.784	-6.7422
5502.685993	74.786	-8.8789
5503.052204	74.788	-11.0137
5503.418415	74.790	-13.1504
5503.784626	74.792	-15.2852
5504.150837	74.794	-17.4219
5504.517048	74.796	-19.5586
5504.883259	74.798	-21.6953
5505.249470	74.799	-23.8320
5505.615681	74.801	-25.9688
5505.981892	74.803	-28.1074
5506.348103	74.805	-30.2441
5506.714314	74.807	-32.3828
5507.080525	74.809	-34.5195
5507.446736	74.811	-36.6582
5507.812947	74.813	-38.7969
5508.179158	74.815	-40.9355
5508.545369	74.817	-43.0742
5508.911579	74.818	-45.2129
5509.277790	74.820	-47.3535
5509.644001	74.822	-49.4922
5510.010212	74.824	-51.6328
5510.376423	74.826	-53.7715
5510.742634	74.828	-55.9121
5511.108845	74.830	-58.0527
5511.475056	74.832	-60.1934
5511.841267	74.834	-62.3340
5512.207478	74.836	-64.4746
5512.573689	74.838	-66.6172
5512.939900	74.839	-68.7578
5513.306111	74.841	-70.9004
5513.672322	74.843	-73.0410
5514.038533	74.845	-75.1836
5514.404744	74.847	-77.3262
5514.770955	74.849	-79.4688
5515.137166	74.851	-81.6113
5515.503377	74.853	-83.7539
5515.869588	74.855	-85.8965
5516.235799	74.857	-88.0410
5516.602010	74.859	-90.1836
5516.968221	74.861	-92.3281
5517.334432	74.863	-94.4727
5517.700643	74.864	-96.6152
5518.066854	74.866	-98.7598
5518.433065	74.868	-100.9043
5518.799276	74.870	-103.0488
5519.165487	74.872	-105.1953
5519.531698	74.874	-107.3398
5519.897909	74.876	-109.4844
5520.264119	74.878	-111.6309
5520.630330	74.880	-113.7773
5520.996541	74.882	-115.9219
5521.362752	74.884	-118.0684
5521.728963	74.886	-120.2148
5522.095174	74.888	-122.3613
5522.461385	74.890	-124.5078
5522.827596	74.891	-126.6543
5523.193807	74.893	-128.8027
5523.560018	74.895	-130.9492
5523.926229	74.897	-133.0957
5524.292440	74.899	-135.2441
5524.658651	74.901	-137.3926
5525.024862	74.903	-139.5410
5525.391073	74.905	-141.6875
5525.757284	74.907	-143.8359
5526.123495	74.909	-145.9863
5526.489706	74.911	-148.1348
5526.855917	74.913	-150.2832
5527.222128	74.915	-152.4316
5527.588339	74.917	-154.5820
5527.954550	74.919	-156.7305
5528.320761	74.921	-158.8809
5528.686972	74.923	-161.0312
5529.053183	74.925	-163.1816
5529.419394	74.926	-165.3320
5529.785605	74.928	-167.4824
5530.151816	74.930	-169.6328
5530.518027	74.932	-171.7832
5530.884238	74.934	-173.9336
5531.250448	74.936	-176.0859
5531.616659	74.938	-178.2363
5531.982870	74.940	179.6113
5532.349081	74.942	177.4609
5532.715292	74.944	175.3086
5533.081503	74.946	173.1562
5533.447714	74.948	171.0039
5533.813925	74.950	168.8516
5534.180136	74.952	166.6992
5534.546347	74.954	164.5469
5534.912558	74.956	162.3945
5535.278769	74.958	160.2402
5535.644980	74.960	158.0879
5536.011191	74.962	155.9336
5536.377402	74.964	153.7812
5536.743613	74.966	151.6270
5537.109824	74.968	149.4727
5537.476035	74.970	147.3184
5537.842246	74.972	145.1641
5538.208457	74.974	143.0098
5538.574668	74.975	140.8555
5538.940879	74.977	138.7012
5539.307090	74.979	136.5449
5539.673301	74.981	134.3906
5540.039512	74.983	132.2344
5540.405723	74.985	130.0801
5540.771934	74.987	127.9238
5541.138145	74.989	125.7676
5541.504356	74.991	123.6113
5541.870567	74.993	121.4570
5542.236778	74.995	119.3008
5542.602988	74.997	117.1426
5542.969199	74.999	114.9863
5543.335410	75.001	112.8301
5543.701621	75.003	110.6738
5544.067832	75.005	108.5156
5544.434043	75.007	106.3594
5544.800254	75.009	104.2012
5545.166465	75.011	102.0430
5545.532676	75.013	99.8867
5545.898887	75.015	97.7285
5546.265098	75.017	95.5703
5546.631309	75.019	93.4121
5546.997520	75.021	91.2539
5547.363731	75.023	89.0957
5547.729942	75.025	86.9375
5548.096153	75.027	84.7773
5548.462364	75.029	82.6191
5548.828575	75.031	80.4590
5549.194786	75.033	78.3008
5549.560997	75.035	76.1406
5549.927208	75.037	73.9805
5550.293419	75.039	71.8223
5550.659630	75.041	69.6621
5551.025841	75.043	67.5020
5551.392052	75.045	65.3418
5551.758263	75.047	63.1816
5552.124474	75.049	61.0215
5552.490685	75.051	58.8594
5552.856896	75.053	56.6992
5553.223107	75.055	54.5391
5553.589318	75.057	52.3770
5553.955528	75.059	50.2168
5554.321739	75.061	48.0547
5554.687950	75.063	45.8926
5555.054161	75.065	43.7324
5555.420372	75.067	41.5703
5555.786583	75.069	39.4082
5556.152794	75.071	37.2461
5556.519005	75.073	35.0840
