* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (2- OmniMic                  ), MICROPHONE (Master Volume), L, volume: 0,520
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS with no timing reference
* Dated: Jul 14, 2023 12:35:59 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Charlie3 50 -12
* Smoothing: 1/6 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
13851.197415	75.002	43.5469
13851.563626	75.002	41.6797
13851.929837	75.002	39.8242
13852.296048	75.002	37.9609
13852.662259	75.002	36.0977
13853.028469	75.002	34.2383
13853.394680	75.002	32.3789
13853.760891	75.002	30.5117
13854.127102	75.001	28.6484
13854.493313	75.001	26.7930
13854.859524	75.001	24.9258
13855.225735	75.001	23.0625
13855.591946	75.001	21.2031
13855.958157	75.001	19.3359
13856.324368	75.001	17.4727
13856.690579	75.001	15.6133
13857.056790	75.000	13.7500
13857.423001	75.000	11.8828
13857.789212	75.000	10.0234
13858.155423	75.000	8.1602
13858.521634	75.000	6.2930
13858.887845	75.000	4.4336
13859.254056	75.000	2.5664
13859.620267	74.999	0.6992
13859.986478	74.999	-1.1602
13860.352689	74.999	-3.0234
13860.718900	74.999	-4.8945
13861.085111	74.999	-6.7578
13861.451322	74.999	-8.6211
13861.817533	74.999	-10.4883
13862.183744	74.998	-12.3555
13862.549955	74.998	-14.2148
13862.916166	74.998	-16.0859
13863.282377	74.998	-17.9531
13863.648588	74.998	-19.8125
13864.014798	74.998	-21.6836
13864.381009	74.998	-23.5508
13864.747220	74.998	-25.4141
13865.113431	74.997	-27.2773
13865.479642	74.997	-29.1484
13865.845853	74.997	-31.0117
13866.212064	74.997	-32.8789
13866.578275	74.997	-34.7500
13866.944486	74.997	-36.6133
13867.310697	74.997	-38.4805
13867.676908	74.996	-40.3516
13868.043119	74.996	-42.2188
13868.409330	74.996	-44.0859
13868.775541	74.996	-45.9570
13869.141752	74.996	-47.8242
13869.507963	74.996	-49.6914
13869.874174	74.995	-51.5625
13870.240385	74.995	-53.4297
13870.606596	74.995	-55.2969
13870.972807	74.995	-57.1680
13871.339018	74.995	-59.0391
13871.705229	74.995	-60.9023
13872.071440	74.995	-62.7773
13872.437651	74.994	-64.6445
13872.803862	74.994	-66.5117
13873.170073	74.994	-68.3828
13873.536284	74.994	-70.2578
13873.902495	74.994	-72.1211
13874.268706	74.994	-73.9922
13874.634917	74.993	-75.8672
13875.001128	74.993	-77.7344
13875.367338	74.993	-79.6055
13875.733549	74.993	-81.4805
13876.099760	74.993	-83.3516
13876.465971	74.993	-85.2188
13876.832182	74.993	-87.0938
13877.198393	74.992	-88.9648
13877.564604	74.992	-90.8320
13877.930815	74.992	-92.7070
13878.297026	74.992	-94.5781
13878.663237	74.992	-96.4492
13879.029448	74.992	-98.3242
13879.395659	74.991	-100.1953
13879.761870	74.991	-102.0664
13880.128081	74.991	-103.9375
13880.494292	74.991	-105.8164
13880.860503	74.991	-107.6836
13881.226714	74.991	-109.5586
13881.592925	74.990	-111.4336
13881.959136	74.990	-113.3047
13882.325347	74.990	-115.1797
13882.691558	74.990	-117.0547
13883.057769	74.990	-118.9258
13883.423980	74.990	-120.8008
13883.790191	74.989	-122.6797
13884.156402	74.989	-124.5508
13884.522613	74.989	-126.4219
13884.888824	74.989	-128.3008
13885.255035	74.989	-130.1758
13885.621246	74.989	-132.0469
13885.987457	74.988	-133.9258
13886.353667	74.988	-135.8008
13886.719878	74.988	-137.6758
13887.086089	74.988	-139.5547
13887.452300	74.988	-141.4297
13887.818511	74.988	-143.3008
13888.184722	74.987	-145.1758
13888.550933	74.987	-147.0586
13888.917144	74.987	-148.9297
13889.283355	74.987	-150.8086
13889.649566	74.987	-152.6875
13890.015777	74.986	-154.5586
13890.381988	74.986	-156.4375
13890.748199	74.986	-158.3203
13891.114410	74.986	-160.1914
13891.480621	74.986	-162.0703
13891.846832	74.986	-163.9492
13892.213043	74.985	-165.8281
13892.579254	74.985	-167.7031
13892.945465	74.985	-169.5859
13893.311676	74.985	-171.4648
13893.677887	74.985	-173.3359
13894.044098	74.984	-175.2188
13894.410309	74.984	-177.0977
13894.776520	74.984	-178.9727
13895.142731	74.984	179.1484
13895.508942	74.984	177.2656
13895.875153	74.983	175.3867
13896.241364	74.983	173.5078
13896.607575	74.983	171.6250
13896.973786	74.983	169.7500
13897.339997	74.983	167.8711
13897.706207	74.983	165.9844
13898.072418	74.982	164.1094
13898.438629	74.982	162.2305
13898.804840	74.982	160.3438
13899.171051	74.982	158.4648
13899.537262	74.982	156.5859
13899.903473	74.981	154.7031
13900.269684	74.981	152.8203
13900.635895	74.981	150.9414
13901.002106	74.981	149.0586
13901.368317	74.981	147.1758
13901.734528	74.980	145.2969
13902.100739	74.980	143.4141
13902.466950	74.980	141.5312
13902.833161	74.980	139.6523
13903.199372	74.980	137.7695
13903.565583	74.979	135.8828
13903.931794	74.979	134.0039
13904.298005	74.979	132.1211
13904.664216	74.979	130.2344
13905.030427	74.979	128.3555
13905.396638	74.978	126.4727
13905.762849	74.978	124.5820
13906.129060	74.978	122.7031
13906.495271	74.978	120.8203
13906.861482	74.978	118.9336
13907.227693	74.977	117.0469
13907.593904	74.977	115.1680
13907.960115	74.977	113.2812
13908.326326	74.977	111.3945
13908.692537	74.977	109.5156
13909.058747	74.976	107.6250
13909.424958	74.976	105.7383
13909.791169	74.976	103.8594
13910.157380	74.976	101.9688
13910.523591	74.975	100.0820
13910.889802	74.975	98.2031
13911.256013	74.975	96.3164
13911.622224	74.975	94.4258
13911.988435	74.975	92.5430
13912.354646	74.974	90.6562
13912.720857	74.974	88.7656
13913.087068	74.974	86.8828
13913.453279	74.974	84.9961
13913.819490	74.974	83.1055
13914.185701	74.973	81.2188
13914.551912	74.973	79.3359
13914.918123	74.973	77.4453
13915.284334	74.973	75.5586
13915.650545	74.972	73.6719
13916.016756	74.972	71.7812
13916.382967	74.972	69.8945
13916.749178	74.972	68.0078
13917.115389	74.972	66.1172
13917.481600	74.971	64.2266
13917.847811	74.971	62.3438
13918.214022	74.971	60.4531
13918.580233	74.971	58.5625
13918.946444	74.970	56.6758
13919.312655	74.970	54.7852
13919.678866	74.970	52.8945
13920.045076	74.970	51.0078
13920.411287	74.970	49.1172
13920.777498	74.969	47.2227
13921.143709	74.969	45.3359
13921.509920	74.969	43.4453
13921.876131	74.969	41.5547
13922.242342	74.968	39.6641
13922.608553	74.968	37.7734
13922.974764	74.968	35.8789
13923.340975	74.968	33.9883
13923.707186	74.967	32.1016
13924.073397	74.967	30.2070
13924.439608	74.967	28.3164
13924.805819	74.967	26.4258
13925.172030	74.967	24.5312
13925.538241	74.966	22.6406
13925.904452	74.966	20.7500
13926.270663	74.966	18.8594
13926.636874	74.966	16.9609
13927.003085	74.965	15.0742
13927.369296	74.965	13.1797
13927.735507	74.965	11.2852
13928.101718	74.965	9.3945
13928.467929	74.964	7.5000
13928.834140	74.964	5.6055
13929.200351	74.964	3.7148
13929.566562	74.964	1.8203
13929.932773	74.963	-0.0781
13930.298984	74.963	-1.9727
13930.665195	74.963	-3.8633
13931.031406	74.963	-5.7617
13931.397616	74.962	-7.6562
13931.763827	74.962	-9.5469
13932.130038	74.962	-11.4453
13932.496249	74.962	-13.3398
13932.862460	74.962	-15.2305
13933.228671	74.961	-17.1250
13933.594882	74.961	-19.0273
13933.961093	74.961	-20.9180
13934.327304	74.961	-22.8125
13934.693515	74.960	-24.7148
13935.059726	74.960	-26.6055
13935.425937	74.960	-28.5039
13935.792148	74.960	-30.4023
13936.158359	74.959	-32.2969
13936.524570	74.959	-34.1914
13936.890781	74.959	-36.0938
13937.256992	74.958	-37.9922
13937.623203	74.958	-39.8828
13937.989414	74.958	-41.7852
13938.355625	74.958	-43.6836
13938.721836	74.957	-45.5781
13939.088047	74.957	-47.4805
13939.454258	74.957	-49.3789
13939.820469	74.957	-51.2734
13940.186680	74.956	-53.1758
13940.552891	74.956	-55.0742
13940.919102	74.956	-56.9688
13941.285313	74.956	-58.8672
13941.651524	74.955	-60.7695
13942.017735	74.955	-62.6641
13942.383945	74.955	-64.5664
13942.750156	74.955	-66.4688
13943.116367	74.954	-68.3633
13943.482578	74.954	-70.2656
13943.848789	74.954	-72.1680
13944.215000	74.954	-74.0625
13944.581211	74.953	-75.9648
13944.947422	74.953	-77.8711
13945.313633	74.953	-79.7695
13945.679844	74.953	-81.6680
13946.046055	74.952	-83.5703
13946.412266	74.952	-85.4727
13946.778477	74.952	-87.3711
13947.144688	74.951	-89.2773
13947.510899	74.951	-91.1797
13947.877110	74.951	-93.0742
13948.243321	74.951	-94.9805
13948.609532	74.950	-96.8828
13948.975743	74.950	-98.7812
13949.341954	74.950	-100.6836
13949.708165	74.950	-102.5898
13950.074376	74.949	-104.4922
13950.440587	74.949	-106.3945
13950.806798	74.949	-108.3008
13951.173009	74.948	-110.1992
13951.539220	74.948	-112.1055
13951.905431	74.948	-114.0117
13952.271642	74.948	-115.9102
13952.637853	74.947	-117.8164
13953.004064	74.947	-119.7227
13953.370275	74.947	-121.6289
13953.736485	74.946	-123.5273
13954.102696	74.946	-125.4375
13954.468907	74.946	-127.3398
13954.835118	74.946	-129.2422
13955.201329	74.945	-131.1523
13955.567540	74.945	-133.0586
13955.933751	74.945	-134.9570
13956.299962	74.945	-136.8633
13956.666173	74.944	-138.7734
13957.032384	74.944	-140.6758
13957.398595	74.944	-142.5820
13957.764806	74.943	-144.4922
13958.131017	74.943	-146.3945
13958.497228	74.943	-148.3008
13958.863439	74.943	-150.2109
13959.229650	74.942	-152.1172
13959.595861	74.942	-154.0234
13959.962072	74.942	-155.9336
13960.328283	74.941	-157.8398
13960.694494	74.941	-159.7461
13961.060705	74.941	-161.6562
13961.426916	74.940	-163.5625
13961.793127	74.940	-165.4688
13962.159338	74.940	-167.3789
13962.525549	74.940	-169.2891
13962.891760	74.939	-171.1953
13963.257971	74.939	-173.1055
13963.624182	74.939	-175.0156
13963.990393	74.938	-176.9219
13964.356604	74.938	-178.8281
13964.722815	74.938	179.2578
13965.089025	74.938	177.3516
13965.455236	74.937	175.4414
13965.821447	74.937	173.5273
13966.187658	74.937	171.6211
13966.553869	74.936	169.7109
13966.920080	74.936	167.7969
13967.286291	74.936	165.8906
13967.652502	74.935	163.9805
13968.018713	74.935	162.0625
13968.384924	74.935	160.1523
13968.751135	74.935	158.2461
13969.117346	74.934	156.3320
13969.483557	74.934	154.4180
13969.849768	74.934	152.5117
13970.215979	74.933	150.5938
13970.582190	74.933	148.6836
13970.948401	74.933	146.7734
13971.314612	74.932	144.8594
13971.680823	74.932	142.9453
13972.047034	74.932	141.0391
13972.413245	74.931	139.1250
13972.779456	74.931	137.2070
13973.145667	74.931	135.2969
13973.511878	74.931	133.3828
13973.878089	74.930	131.4688
13974.244300	74.930	129.5586
13974.610511	74.930	127.6445
13974.976722	74.929	125.7266
13975.342933	74.929	123.8125
13975.709144	74.929	121.9023
13976.075354	74.928	119.9805
13976.441565	74.928	118.0664
13976.807776	74.928	116.1562
13977.173987	74.927	114.2383
13977.540198	74.927	112.3203
13977.906409	74.927	110.4102
13978.272620	74.926	108.4922
13978.638831	74.926	106.5742
13979.005042	74.926	104.6641
13979.371253	74.925	102.7461
13979.737464	74.925	100.8281
13980.103675	74.925	98.9141
13980.469886	74.924	96.9961
13980.836097	74.924	95.0781
13981.202308	74.924	93.1641
13981.568519	74.924	91.2461
13981.934730	74.923	89.3242
13982.300941	74.923	87.4141
13982.667152	74.923	85.4961
13983.033363	74.922	83.5742
13983.399574	74.922	81.6562
13983.765785	74.922	79.7422
13984.131996	74.921	77.8203
13984.498207	74.921	75.9023
13984.864418	74.921	73.9844
13985.230629	74.920	72.0625
13985.596840	74.920	70.1445
13985.963051	74.920	68.2305
13986.329262	74.919	66.3047
13986.695473	74.919	64.3867
13987.061684	74.919	62.4727
13987.427894	74.918	60.5508
13987.794105	74.918	58.6289
13988.160316	74.918	56.7109
13988.526527	74.917	54.7891
13988.892738	74.917	52.8672
13989.258949	74.917	50.9492
13989.625160	74.916	49.0273
13989.991371	74.916	47.1055
13990.357582	74.916	45.1875
13990.723793	74.915	43.2656
13991.090004	74.915	41.3398
13991.456215	74.915	39.4180
13991.822426	74.914	37.5000
13992.188637	74.914	35.5742
13992.554848	74.913	33.6523
13992.921059	74.913	31.7344
13993.287270	74.913	29.8086
13993.653481	74.912	27.8867
13994.019692	74.912	25.9648
13994.385903	74.912	24.0430
13994.752114	74.911	22.1172
13995.118325	74.911	20.1953
13995.484536	74.911	18.2734
13995.850747	74.910	16.3477
13996.216958	74.910	14.4258
13996.583169	74.910	12.5039
13996.949380	74.909	10.5742
13997.315591	74.909	8.6523
13997.681802	74.909	6.7305
13998.048013	74.908	4.8008
13998.414223	74.908	2.8750
13998.780434	74.908	0.9531
13999.146645	74.907	-0.9766
13999.512856	74.907	-2.8984
13999.879067	74.907	-4.8203
14000.245278	74.906	-6.7500
14000.611489	74.906	-8.6758
14000.977700	74.905	-10.6016
14001.343911	74.905	-12.5273
14001.710122	74.905	-14.4570
14002.076333	74.904	-16.3828
14002.442544	74.904	-18.3086
14002.808755	74.904	-20.2344
14003.174966	74.903	-22.1641
14003.541177	74.903	-24.0898
14003.907388	74.903	-26.0156
14004.273599	74.902	-27.9453
14004.639810	74.902	-29.8711
14005.006021	74.902	-31.8008
14005.372232	74.901	-33.7305
14005.738443	74.901	-35.6562
14006.104654	74.900	-37.5859
14006.470865	74.900	-39.5156
14006.837076	74.900	-41.4414
14007.203287	74.899	-43.3711
14007.569498	74.899	-45.3008
14007.935709	74.899	-47.2305
14008.301920	74.898	-49.1602
14008.668131	74.898	-51.0898
14009.034342	74.897	-53.0195
14009.400553	74.897	-54.9492
14009.766763	74.897	-56.8789
14010.132974	74.896	-58.8086
14010.499185	74.896	-60.7383
14010.865396	74.896	-62.6719
14011.231607	74.895	-64.6016
14011.597818	74.895	-66.5312
14011.964029	74.894	-68.4648
14012.330240	74.894	-70.3945
14012.696451	74.894	-72.3242
14013.062662	74.893	-74.2578
14013.428873	74.893	-76.1875
14013.795084	74.893	-78.1211
14014.161295	74.892	-80.0547
14014.527506	74.892	-81.9844
14014.893717	74.891	-83.9180
14015.259928	74.891	-85.8516
14015.626139	74.891	-87.7852
14015.992350	74.890	-89.7148
14016.358561	74.890	-91.6484
14016.724772	74.890	-93.5820
14017.090983	74.889	-95.5156
14017.457194	74.889	-97.4492
14017.823405	74.888	-99.3828
14018.189616	74.888	-101.3203
14018.555827	74.888	-103.2539
14018.922038	74.887	-105.1875
14019.288249	74.887	-107.1211
14019.654460	74.886	-109.0547
14020.020671	74.886	-110.9922
14020.386882	74.886	-112.9258
14020.753092	74.885	-114.8633
14021.119303	74.885	-116.7969
14021.485514	74.885	-118.7344
14021.851725	74.884	-120.6680
14022.217936	74.884	-122.6055
14022.584147	74.883	-124.5391
14022.950358	74.883	-126.4766
14023.316569	74.883	-128.4141
14023.682780	74.882	-130.3516
14024.048991	74.882	-132.2852
14024.415202	74.881	-134.2227
14024.781413	74.881	-136.1602
14025.147624	74.881	-138.0977
14025.513835	74.880	-140.0352
14025.880046	74.880	-141.9727
14026.246257	74.879	-143.9102
14026.612468	74.879	-145.8477
14026.978679	74.879	-147.7891
14027.344890	74.878	-149.7266
14027.711101	74.878	-151.6641
14028.077312	74.877	-153.6016
14028.443523	74.877	-155.5430
14028.809734	74.877	-157.4805
14029.175945	74.876	-159.4180
14029.542156	74.876	-161.3594
14029.908367	74.875	-163.2969
14030.274578	74.875	-165.2383
14030.640789	74.875	-167.1797
14031.007000	74.874	-169.1172
14031.373211	74.874	-171.0586
14031.739422	74.873	-173.0000
14032.105632	74.873	-174.9414
14032.471843	74.873	-176.8789
14032.838054	74.872	-178.8203
14033.204265	74.872	179.2383
14033.570476	74.871	177.2969
14033.936687	74.871	175.3555
14034.302898	74.871	173.4141
14034.669109	74.870	171.4727
14035.035320	74.870	169.5273
14035.401531	74.869	167.5859
14035.767742	74.869	165.6445
14036.133953	74.868	163.7031
14036.500164	74.868	161.7578
14036.866375	74.868	159.8164
14037.232586	74.867	157.8750
14037.598797	74.867	155.9297
14037.965008	74.866	153.9883
14038.331219	74.866	152.0430
14038.697430	74.866	150.1016
14039.063641	74.865	148.1562
14039.429852	74.865	146.2109
14039.796063	74.864	144.2695
14040.162274	74.864	142.3242
14040.528485	74.863	140.3789
14040.894696	74.863	138.4336
14041.260907	74.863	136.4883
14041.627118	74.862	134.5430
14041.993329	74.862	132.5977
14042.359540	74.861	130.6523
14042.725751	74.861	128.7070
14043.091962	74.860	126.7617
14043.458172	74.860	124.8164
14043.824383	74.860	122.8711
14044.190594	74.859	120.9219
14044.556805	74.859	118.9766
14044.923016	74.858	117.0312
14045.289227	74.858	115.0820
14045.655438	74.857	113.1367
14046.021649	74.857	111.1875
14046.387860	74.857	109.2422
14046.754071	74.856	107.2930
14047.120282	74.856	105.3477
14047.486493	74.855	103.3984
14047.852704	74.855	101.4492
14048.218915	74.854	99.5039
14048.585126	74.854	97.5547
14048.951337	74.854	95.6055
14049.317548	74.853	93.6562
14049.683759	74.853	91.7070
14050.049970	74.852	89.7578
14050.416181	74.852	87.8086
14050.782392	74.851	85.8594
14051.148603	74.851	83.9102
14051.514814	74.851	81.9609
14051.881025	74.850	80.0117
14052.247236	74.850	78.0625
14052.613447	74.849	76.1094
14052.979658	74.849	74.1602
14053.345869	74.848	72.2109
14053.712080	74.848	70.2578
14054.078291	74.847	68.3086
14054.444501	74.847	66.3555
14054.810712	74.847	64.4062
14055.176923	74.846	62.4531
14055.543134	74.846	60.5000
14055.909345	74.845	58.5508
14056.275556	74.845	56.5977
14056.641767	74.844	54.6445
14057.007978	74.844	52.6914
14057.374189	74.843	50.7422
14057.740400	74.843	48.7891
14058.106611	74.843	46.8359
14058.472822	74.842	44.8828
14058.839033	74.842	42.9297
14059.205244	74.841	40.9766
14059.571455	74.841	39.0195
14059.937666	74.840	37.0664
14060.303877	74.840	35.1133
14060.670088	74.839	33.1602
14061.036299	74.839	31.2031
14061.402510	74.838	29.2500
14061.768721	74.838	27.2969
14062.134932	74.838	25.3398
14062.501143	74.837	23.3867
14062.867354	74.837	21.4297
14063.233565	74.836	19.4766
14063.599776	74.836	17.5195
14063.965987	74.835	15.5625
14064.332198	74.835	13.6094
14064.698409	74.834	11.6523
14065.064620	74.834	9.6953
14065.430831	74.833	7.7383
14065.797041	74.833	5.7812
14066.163252	74.832	3.8242
14066.529463	74.832	1.8711
14066.895674	74.832	-0.0898
14067.261885	74.831	-2.0469
14067.628096	74.831	-4.0039
14067.994307	74.830	-5.9609
14068.360518	74.830	-7.9180
14068.726729	74.829	-9.8750
14069.092940	74.829	-11.8359
14069.459151	74.828	-13.7930
14069.825362	74.828	-15.7500
14070.191573	74.827	-17.7109
14070.557784	74.827	-19.6680
14070.923995	74.826	-21.6289
14071.290206	74.826	-23.5859
14071.656417	74.825	-25.5469
14072.022628	74.825	-27.5078
14072.388839	74.825	-29.4648
14072.755050	74.824	-31.4258
14073.121261	74.824	-33.3867
14073.487472	74.823	-35.3477
14073.853683	74.823	-37.3047
14074.219894	74.822	-39.2656
14074.586105	74.822	-41.2266
14074.952316	74.821	-43.1875
14075.318527	74.821	-45.1484
14075.684738	74.820	-47.1133
14076.050949	74.820	-49.0703
14076.417160	74.819	-51.0352
14076.783370	74.819	-52.9961
14077.149581	74.818	-54.9531
14077.515792	74.818	-56.9219
14077.882003	74.817	-58.8828
14078.248214	74.817	-60.8398
14078.614425	74.816	-62.8086
14078.980636	74.816	-64.7695
14079.346847	74.815	-66.7305
14079.713058	74.815	-68.6992
14080.079269	74.814	-70.6602
14080.445480	74.814	-72.6211
14080.811691	74.813	-74.5898
14081.177902	74.813	-76.5508
14081.544113	74.812	-78.5117
14081.910324	74.812	-80.4805
14082.276535	74.812	-82.4453
14082.642746	74.811	-84.4102
14083.008957	74.811	-86.3750
14083.375168	74.810	-88.3398
14083.741379	74.810	-90.3047
14084.107590	74.809	-92.2695
14084.473801	74.809	-94.2344
14084.840012	74.808	-96.2031
14085.206223	74.808	-98.1680
14085.572434	74.807	-100.1328
14085.938645	74.807	-102.1016
14086.304856	74.806	-104.0664
14086.671067	74.806	-106.0273
14087.037278	74.805	-108.0000
14087.403489	74.805	-109.9648
14087.769700	74.804	-111.9297
14088.135910	74.804	-113.9023
14088.502121	74.803	-115.8672
14088.868332	74.803	-117.8320
14089.234543	74.802	-119.8047
14089.600754	74.802	-121.7734
14089.966965	74.801	-123.7344
14090.333176	74.801	-125.7070
14090.699387	74.800	-127.6758
14091.065598	74.800	-129.6406
14091.431809	74.799	-131.6133
14091.798020	74.799	-133.5820
14092.164231	74.798	-135.5469
14092.530442	74.798	-137.5234
14092.896653	74.797	-139.4922
14093.262864	74.797	-141.4570
14093.629075	74.796	-143.4297
14093.995286	74.796	-145.4023
14094.361497	74.795	-147.3672
14094.727708	74.795	-149.3438
14095.093919	74.794	-151.3125
14095.460130	74.793	-153.2812
14095.826341	74.793	-155.2539
14096.192552	74.792	-157.2266
14096.558763	74.792	-159.1914
14096.924974	74.791	-161.1680
14097.291185	74.791	-163.1406
14097.657396	74.790	-165.1133
14098.023607	74.790	-167.0859
14098.389818	74.789	-169.0547
14098.756029	74.789	-171.0273
14099.122240	74.788	-173.0000
14099.488450	74.788	-174.9727
14099.854661	74.787	-176.9453
14100.220872	74.787	-178.9219
14100.587083	74.786	179.1055
14100.953294	74.786	177.1328
14101.319505	74.785	175.1602
14101.685716	74.785	173.1914
14102.051927	74.784	171.2109
14102.418138	74.784	169.2383
14102.784349	74.783	167.2656
14103.150560	74.783	165.2891
14103.516771	74.782	163.3125
14103.882982	74.782	161.3438
14104.249193	74.781	159.3633
14104.615404	74.781	157.3906
14104.981615	74.780	155.4180
14105.347826	74.779	153.4375
14105.714037	74.779	151.4609
14106.080248	74.778	149.4922
14106.446459	74.778	147.5117
14106.812670	74.777	145.5352
14107.178881	74.777	143.5625
14107.545092	74.776	141.5820
14107.911303	74.776	139.6055
14108.277514	74.775	137.6328
14108.643725	74.775	135.6523
14109.009936	74.774	133.6719
14109.376147	74.774	131.6992
14109.742358	74.773	129.7188
14110.108569	74.773	127.7422
14110.474779	74.772	125.7656
14110.840990	74.771	123.7852
14111.207201	74.771	121.8047
14111.573412	74.770	119.8320
14111.939623	74.770	117.8477
14112.305834	74.769	115.8711
14112.672045	74.769	113.8906
14113.038256	74.768	111.9102
14113.404467	74.768	109.9336
14113.770678	74.767	107.9531
14114.136889	74.767	105.9727
14114.503100	74.766	103.9922
14114.869311	74.766	102.0117
14115.235522	74.765	100.0312
14115.601733	74.764	98.0508
14115.967944	74.764	96.0703
14116.334155	74.763	94.0898
14116.700366	74.763	92.1133
14117.066577	74.762	90.1289
14117.432788	74.762	88.1484
14117.798999	74.761	86.1680
14118.165210	74.761	84.1836
14118.531421	74.760	82.2031
14118.897632	74.760	80.2227
14119.263843	74.759	78.2383
14119.630054	74.758	76.2539
14119.996265	74.758	74.2773
14120.362476	74.757	72.2891
14120.728687	74.757	70.3086
14121.094898	74.756	68.3281
14121.461109	74.756	66.3398
14121.827319	74.755	64.3555
14122.193530	74.755	62.3789
14122.559741	74.754	60.3906
14122.925952	74.753	58.4062
14123.292163	74.753	56.4258
14123.658374	74.752	54.4375
14124.024585	74.752	52.4531
14124.390796	74.751	50.4727
14124.757007	74.751	48.4844
14125.123218	74.750	46.5000
14125.489429	74.750	44.5156
14125.855640	74.749	42.5273
14126.221851	74.748	40.5430
14126.588062	74.748	38.5586
14126.954273	74.747	36.5703
14127.320484	74.747	34.5859
14127.686695	74.746	32.6016
14128.052906	74.746	30.6133
14128.419117	74.745	28.6250
14128.785328	74.744	26.6367
14129.151539	74.744	24.6523
14129.517750	74.743	22.6641
14129.883961	74.743	20.6758
14130.250172	74.742	18.6914
14130.616383	74.742	16.7031
14130.982594	74.741	14.7148
14131.348805	74.740	12.7266
14131.715016	74.740	10.7422
14132.081227	74.739	8.7500
14132.447438	74.739	6.7617
14132.813648	74.738	4.7773
14133.179859	74.738	2.7852
14133.546070	74.737	0.7930
14133.912281	74.736	-1.1914
14134.278492	74.736	-3.1836
14134.644703	74.735	-5.1719
14135.010914	74.735	-7.1602
14135.377125	74.734	-9.1523
14135.743336	74.734	-11.1445
14136.109547	74.733	-13.1289
14136.475758	74.732	-15.1250
14136.841969	74.732	-17.1133
14137.208180	74.731	-19.1016
14137.574391	74.731	-21.0977
14137.940602	74.730	-23.0859
14138.306813	74.730	-25.0742
14138.673024	74.729	-27.0703
14139.039235	74.728	-29.0625
14139.405446	74.728	-31.0508
14139.771657	74.727	-33.0469
14140.137868	74.727	-35.0391
14140.504079	74.726	-37.0273
14140.870290	74.725	-39.0234
14141.236501	74.725	-41.0156
14141.602712	74.724	-43.0039
14141.968923	74.724	-45.0000
14142.335134	74.723	-46.9961
14142.701345	74.723	-48.9844
14143.067556	74.722	-50.9805
14143.433767	74.721	-52.9766
14143.799978	74.721	-54.9688
14144.166188	74.720	-56.9648
14144.532399	74.720	-58.9570
14144.898610	74.719	-60.9531
14145.264821	74.718	-62.9492
14145.631032	74.718	-64.9414
14145.997243	74.717	-66.9375
14146.363454	74.717	-68.9336
14146.729665	74.716	-70.9258
14147.095876	74.715	-72.9219
14147.462087	74.715	-74.9180
14147.828298	74.714	-76.9141
14148.194509	74.714	-78.9102
14148.560720	74.713	-80.9062
14148.926931	74.712	-82.9023
14149.293142	74.712	-84.8984
14149.659353	74.711	-86.8945
14150.025564	74.711	-88.8945
14150.391775	74.710	-90.8906
14150.757986	74.709	-92.8867
14151.124197	74.709	-94.8867
14151.490408	74.708	-96.8828
14151.856619	74.708	-98.8789
14152.222830	74.707	-100.8789
14152.589041	74.706	-102.8750
14152.955252	74.706	-104.8750
14153.321463	74.705	-106.8750
14153.687674	74.705	-108.8711
14154.053885	74.704	-110.8711
14154.420096	74.703	-112.8711
14154.786307	74.703	-114.8672
14155.152517	74.702	-116.8672
14155.518728	74.702	-118.8672
14155.884939	74.701	-120.8672
14156.251150	74.700	-122.8672
14156.617361	74.700	-124.8672
14156.983572	74.699	-126.8672
14157.349783	74.699	-128.8672
14157.715994	74.698	-130.8672
14158.082205	74.697	-132.8672
14158.448416	74.697	-134.8711
14158.814627	74.696	-136.8711
14159.180838	74.696	-138.8711
14159.547049	74.695	-140.8750
14159.913260	74.694	-142.8750
14160.279471	74.694	-144.8750
14160.645682	74.693	-146.8789
14161.011893	74.692	-148.8789
14161.378104	74.692	-150.8828
14161.744315	74.691	-152.8867
14162.110526	74.691	-154.8867
14162.476737	74.690	-156.8906
14162.842948	74.689	-158.8945
14163.209159	74.689	-160.8984
14163.575370	74.688	-162.8984
14163.941581	74.687	-164.9023
14164.307792	74.687	-166.9062
14164.674003	74.686	-168.9102
14165.040214	74.686	-170.9141
14165.406425	74.685	-172.9180
14165.772636	74.684	-174.9219
14166.138847	74.684	-176.9297
14166.505057	74.683	-178.9336
14166.871268	74.682	179.0625
14167.237479	74.682	177.0586
14167.603690	74.681	175.0508
14167.969901	74.681	173.0469
14168.336112	74.680	171.0391
14168.702323	74.679	169.0352
14169.068534	74.679	167.0312
14169.434745	74.678	165.0234
14169.800956	74.677	163.0156
14170.167167	74.677	161.0117
14170.533378	74.676	159.0039
14170.899589	74.676	156.9961
14171.265800	74.675	154.9922
14171.632011	74.674	152.9844
14171.998222	74.674	150.9766
14172.364433	74.673	148.9688
14172.730644	74.672	146.9609
14173.096855	74.672	144.9531
14173.463066	74.671	142.9453
14173.829277	74.670	140.9375
14174.195488	74.670	138.9297
14174.561699	74.669	136.9219
